Fecha,Precio_Apertura,Precio_Máximo,Precio_Mínimo,Precio_Cierre,Volumen,Precio_Promedio,Diferencia,Patron_Ganancia,Variabilidad
2023-01-31,22840796875,23225021484,22765568359,23139283203,22837828665,1,1.0,Ganancia,-3.93
2023-01-02,23137835938,23764539063,22877750000,23723769531,26683255504,1,0.0,Pérdida,1.3
2023-02-02,23720824219,24167210938,23468595703,23471871094,32066936882,0,-1.0,Pérdida,2.52
2023-03-02,23469412109,23678103516,23279955078,23449322266,27083066007,0,0.0,Pérdida,-1.06
2023-04-02,23446320313,23556949219,23291794922,23331847656,15639298538,0,0.0,Pérdida,-0.1
2023-05-02,23332248047,23423435547,22841759766,22955666016,19564262605,0,0.0,Pérdida,-0.49
2023-06-02,22954021484,23119279297,22692025391,22760109375,23825006542,0,0.0,Pérdida,-1.62
2023-07-02,22757267578,23310974609,22756257813,23264291016,27187964471,1,1.0,Ganancia,-0.86
2023-08-02,23263416016,23367958984,22731097656,22939398438,25371367758,0,-1.0,Pérdida,2.22
2023-09-02,22946566406,22996437500,21773974609,21819039063,32572572185,0,0.0,Pérdida,-1.36
2023-10-02,21819005859,21941185547,21539392578,21651183594,27078406594,0,0.0,Pérdida,-4.91
2023-11-02,21651841797,21891410156,21618449219,21870875000,16356226232,1,1.0,Ganancia,-0.77
2023-12-02,21870902344,22060994141,21682828125,21788203125,17821046406,0,-1.0,Pérdida,1.01
2023-02-13,21787000000,21898414063,21460087891,21808101563,23918742607,1,1.0,Ganancia,-0.38
2023-02-14,21801822266,22293140625,21632394531,22220804688,26792596581,1,0.0,Pérdida,0.07
2023-02-15,22220585938,24307841797,22082769531,24307841797,32483312909,1,0.0,Pérdida,1.92
2023-02-16,24307349609,25134117188,23602523438,23623474609,39316664596,0,-1.0,Pérdida,9.39
2023-02-17,23621283203,24924041016,23460755859,24565601563,41358451255,1,1.0,Ganancia,-2.82
2023-02-18,24565296875,24798835938,24468373047,24641277344,19625427158,1,0.0,Pérdida,4.0
2023-02-19,24640027344,25093054688,24327642578,24327642578,25555105670,0,-1.0,Pérdida,0.3
2023-02-20,24336623047,25020458984,23927910156,24829148438,28987376573,1,1.0,Ganancia,-1.23
2023-02-21,24833048828,25126851563,24200363281,24436353516,31252098714,0,-1.0,Pérdida,2.04
2023-02-22,24437417969,24472339844,23644318359,24188843750,30199996781,0,0.0,Pérdida,-1.59
2023-02-23,24190718750,24572089844,23693919922,23947492188,30476264066,0,0.0,Pérdida,-1.01
2023-02-24,23946007813,24103705078,23007072266,23198126953,26811744928,0,0.0,Pérdida,-1.01
2023-02-25,23200125000,23210210938,22861558594,23175375000,16100721565,0,0.0,Pérdida,-3.11
2023-02-26,23174150391,23654367188,23084220703,23561212891,16644534842,1,1.0,Ganancia,-0.11
2023-02-27,23561451172,23857890625,23205878906,23522871094,22660763494,0,-1.0,Pérdida,1.67
2023-02-28,23521837891,23585384766,23077650391,23147353516,20535363434,0,0.0,Pérdida,-0.17
2023-01-03,23150929688,23880632813,23088626953,23646550781,24662841200,1,1.0,Ganancia,-1.58
2023-02-03,23647019531,23739138672,23245021484,23475466797,20386398516,0,-1.0,Pérdida,2.14
2023-03-03,23476632813,23479347656,22213238281,22362679688,26062404610,0,0.0,Pérdida,-0.72
2023-04-03,22362923828,22405177734,22198980469,22353349609,11166012913,0,0.0,Pérdida,-4.74
2023-05-03,22354144531,22613685547,22307142578,22435513672,13317001733,1,1.0,Ganancia,-0.04
2023-06-03,22436816406,22584292969,22331314453,22429757813,17353192895,0,-1.0,Pérdida,0.37
2023-07-03,22428322266,22527417969,22011261719,22219769531,22765452204,0,0.0,Pérdida,-0.04
2023-08-03,22216441406,22268896484,21708050781,21718080078,22536575684,0,0.0,Pérdida,-0.94
2023-09-03,21720080078,21802716797,20210306641,20363021484,30364664171,0,0.0,Pérdida,-2.23
2023-10-03,20367001953,20370595703,19628253906,20187244141,39578257695,0,0.0,Pérdida,-6.23
2023-11-03,20187876953,20792525391,20068660156,20632410156,30180288176,1,1.0,Ganancia,-0.88
2023-12-03,20628029297,22185031250,20448806641,22163949219,29279035521,1,0.0,Pérdida,2.18
2023-03-13,22156406250,24550837891,21918199219,24197533203,49466362688,1,0.0,Pérdida,7.41
2023-03-14,24201765625,26514716797,24081183594,24746074219,54622230164,1,0.0,Pérdida,9.23
2023-03-15,24770925781,25240615234,23964910156,24375960938,43655701450,0,-1.0,Pérdida,2.35
2023-03-16,24373457031,25190326172,24225111328,25052789063,33866061747,1,1.0,Ganancia,-1.6
2023-03-17,25055123047,27787812500,24955169922,27423929688,50730261335,1,0.0,Pérdida,2.8
2023-03-18,27448117188,27725953125,26636261719,26965878906,35723036817,0,-1.0,Pérdida,9.55
2023-03-19,26969503906,28440560547,26907716797,28038675781,37769448859,1,1.0,Ganancia,-1.74
2023-03-20,28041601563,28527724609,27242880859,27767236328,44774027664,0,-1.0,Pérdida,3.98
2023-03-21,27768392578,28439562500,27439646484,28175816406,36102192830,1,1.0,Ganancia,-0.97
2023-03-22,28158720703,28803335938,26759996094,27307437500,33382021890,0,-1.0,Pérdida,1.41
2023-03-23,27301957031,28729843750,27183363281,28333972656,24220433689,1,1.0,Ganancia,-3.04
2023-03-24,28324111328,28388437500,27039265625,27493285156,25980310960,0,-1.0,Pérdida,3.74
2023-03-25,27487337891,27791826172,27196234375,27494707031,13383005987,1,1.0,Ganancia,-2.95
2023-03-26,27495523438,28178144531,27445046875,27994330078,13878363192,1,0.0,Pérdida,0.03
2023-03-27,27994068359,28037925781,26606689453,27139888672,18188895178,0,-1.0,Pérdida,1.81
2023-03-28,27132888672,27460718750,26677818359,27268130859,17783600385,1,1.0,Ganancia,-3.08
2023-03-29,27267031250,28619542969,27259662109,28348441406,20684945906,1,0.0,Pérdida,0.49
2023-03-30,28350140625,29159902344,27720160156,28033562500,22435349951,0,-1.0,Pérdida,3.97
2023-03-31,28032261719,28639896484,27583714844,28478484375,19001327598,1,1.0,Ganancia,-1.12
2023-01-04,28473332031,28802457031,28297171875,28411035156,10876469901,0,-1.0,Pérdida,1.57
2023-02-04,28462845703,28518958984,27884087891,28199308594,12284641999,0,0.0,Pérdida,-0.04
2023-03-04,28183080078,28475623047,27276720703,27790220703,19556501327,0,0.0,Pérdida,-0.98
2023-04-04,27795273438,28433742188,27681304688,28168089844,15284538859,1,1.0,Ganancia,-1.38
2023-05-04,28169726563,28739238281,27843763672,28177984375,17052315986,1,0.0,Pérdida,1.35
2023-06-04,28175226563,28178384766,27738759766,28044140625,13837809380,0,-1.0,Pérdida,0.02
2023-07-04,28038966797,28111593750,27794031250,27925859375,10861680497,0,0.0,Pérdida,-0.48
2023-08-04,27920513672,28159863281,27883386719,27947794922,9373255556,1,1.0,Ganancia,-0.42
2023-09-04,27952367188,28532830078,27828480469,28333050781,12175322951,1,0.0,Pérdida,0.11
2023-10-04,28336027344,29771464844,28189271484,29652980469,19282400094,1,0.0,Pérdida,1.37
2023-11-04,29653679688,30509083984,29609300781,30235058594,20121259843,1,0.0,Pérdida,4.65
2023-12-04,30231582031,30462480469,29725574219,30139052734,18651929926,0,-1.0,Pérdida,1.95
2023-04-13,29892740234,30539845703,29878623047,30399066406,17487721001,1,1.0,Ganancia,-1.12
2023-04-14,30409562500,31005607422,30044498047,30485699219,22659995079,1,0.0,Pérdida,1.73
2023-04-15,30490750000,30601740234,30245882813,30318496094,11940685378,0,-1.0,Pérdida,0.27
2023-04-16,30315976563,30555537109,30157832031,30315355469,12854816417,0,0.0,Pérdida,-0.57
2023-04-17,30317146484,30319197266,29275371094,29445044922,17872186762,0,0.0,Pérdida,0.0
2023-04-18,29449091797,30470302734,29154849609,30397552734,19480529496,1,1.0,Ganancia,-2.86
2023-04-19,30394187500,30411054688,28669898438,28822679688,24571565421,0,-1.0,Pérdida,3.21
2023-04-20,28823683594,29076400391,28037257813,28245988281,21340360360,0,0.0,Pérdida,-5.17
2023-04-21,28249230469,28349968750,27177365234,27276910156,20759504330,0,0.0,Pérdida,-1.99
2023-04-22,27265894531,27872142578,27169570313,27817500000,13125734602,1,1.0,Ganancia,-3.48
2023-04-23,27816144531,27820244141,27400314453,27591384766,12785446832,0,-1.0,Pérdida,2.02
2023-04-24,27591730469,27979982422,27070849609,27525339844,17703288330,0,0.0,Pérdida,-0.81
2023-04-25,27514873047,28371078125,27207931641,28307597656,17733373139,1,1.0,Ganancia,-0.28
2023-04-26,28300058594,29995837891,27324548828,28422701172,31854242019,1,0.0,Pérdida,2.85
2023-04-27,28428464844,29871546875,28402886719,29473787109,27153445027,1,0.0,Pérdida,0.45
2023-04-28,29481013672,29572791016,28929609375,29340261719,17544464887,0,-1.0,Pérdida,3.7
2023-04-29,29336566406,29452455078,29088042969,29248488281,10662634333,0,0.0,Pérdida,-0.49
2023-04-30,29245515625,29952029297,29114021484,29268806641,14652199272,1,1.0,Ganancia,-0.31
2023-01-05,29227103516,29329935547,27680792969,28091568359,18655599976,0,-1.0,Pérdida,-0.06
2023-02-05,28087175781,28881298828,27924123047,28680537109,16432924527,1,1.0,Ganancia,-3.9
2023-03-05,28680494141,29259533203,28178388672,29006308594,19122972518,1,0.0,Pérdida,2.11
2023-04-05,29031304688,29353185547,28694039063,28847710938,15548678514,0,-1.0,Pérdida,1.22
2023-05-05,28851480469,29668908203,28845509766,29534384766,17936566518,1,1.0,Ganancia,-0.62
2023-06-05,29538859375,29820126953,28468966797,28904623047,15913866714,0,-1.0,Pérdida,2.38
2023-07-05,28901623047,29157517578,28441367188,28454978516,11301355486,0,0.0,Pérdida,-2.16
2023-08-05,28450457031,28663271484,27310134766,27694273438,19122903752,0,0.0,Pérdida,-1.56
2023-09-05,27695068359,27821400391,27375601563,27658775391,14128593256,0,0.0,Pérdida,-2.66
2023-10-05,27654636719,28322687500,26883669922,27621755859,20656025026,0,0.0,Pérdida,-0.15
2023-11-05,27621085938,27621941406,26781826172,27000789063,16724343943,0,0.0,Pérdida,-0.12
2023-12-05,26987662109,27055646484,25878429688,26804990234,19313599897,0,0.0,Pérdida,-2.29
2023-05-13,26807769531,27030482422,26710873047,26784078125,9999171605,0,0.0,Pérdida,-0.67
2023-05-14,26788974609,27150976563,26661355469,26930638672,10014858959,1,1.0,Ganancia,-0.07
2023-05-15,26931384766,27646347656,26766097656,27192693359,14413231792,1,0.0,Pérdida,0.53
2023-05-16,27171513672,27299304688,26878947266,27036650391,12732238816,0,-1.0,Pérdida,0.89
2023-05-17,27035470703,27465927734,26600144531,27398802734,15140006925,1,1.0,Ganancia,-0.5
2023-05-18,27401650391,27466527344,26415101563,26832208984,15222938600,0,-1.0,Pérdida,1.35
2023-05-19,26826753906,27128619141,26700210938,26890128906,11258983301,1,1.0,Ganancia,-2.1
2023-05-20,26888841797,27155158203,26843277344,27129585938,7044911360,1,0.0,Pérdida,0.23
2023-05-21,27118423828,27265917969,26706921875,26753826172,8647416921,0,-1.0,Pérdida,0.85
2023-05-22,26749892578,27045734375,26549734375,26851277344,11056770492,1,1.0,Ganancia,-1.36
2023-05-23,26855960938,27434683594,26816179688,27225726563,13697203143,1,0.0,Pérdida,0.4
2023-05-24,27224603516,27224603516,26106576172,26334818359,16299104428,0,-1.0,Pérdida,1.37
2023-05-25,26329460938,26591519531,25890593750,26476207031,13851122697,1,1.0,Ganancia,-3.29
2023-05-26,26474181641,26916669922,26343949219,26719291016,12711619225,1,0.0,Pérdida,0.55
2023-05-27,26720181641,26888882813,26621140625,26868353516,7892015141,1,0.0,Pérdida,0.93
2023-05-28,26871158203,28193449219,26802751953,28085646484,14545229578,1,0.0,Pérdida,0.57
2023-05-29,28075591797,28432039063,27563876953,27745884766,15181308984,0,-1.0,Pérdida,4.48
2023-05-30,27745123047,28044759766,27588501953,27702349609,13251081851,0,0.0,Pérdida,-1.18
2023-05-31,27700529297,27831677734,26866453125,27219658203,15656371534,0,0.0,Pérdida,-0.16
2023-01-06,27218412109,27346105469,26671720703,26819972656,14678970415,0,0.0,Pérdida,-1.74
2023-02-06,26824556641,27303861328,26574644531,27249589844,14837415000,1,1.0,Ganancia,-1.45
2023-03-06,27252324219,27317052734,26958003906,27075128906,8385597470,0,-1.0,Pérdida,1.59
2023-04-06,27075123047,27407019531,26968224609,27119066406,9360912318,1,1.0,Ganancia,-0.65
2023-05-06,27123109375,27129982422,25445167969,25760097656,21513292646,0,-1.0,Pérdida,0.18
2023-06-06,25732109375,27313820313,25434867188,27238783203,21929670693,1,1.0,Ganancia,-5.13
2023-07-06,27235650391,27332181641,26146988281,26345998047,19530045082,0,-1.0,Pérdida,5.84
2023-08-06,26347654297,26797513672,26246664063,26508216797,11904824295,1,1.0,Ganancia,-3.26
2023-09-06,26505923828,26770289063,26339314453,26480375000,11015551640,0,-1.0,Pérdida,0.6
2023-10-06,26481761719,26531044922,25501835938,25851240234,19872933189,0,0.0,Pérdida,-0.09
2023-11-06,25854031250,26203439453,25668986328,25940167969,10732609603,1,1.0,Ganancia,-2.37
2023-12-06,25934285156,26087919922,25675197266,25902500000,11677889997,0,-1.0,Pérdida,0.31
2023-06-13,25902941406,26376351563,25728365234,25918728516,14143474486,1,1.0,Ganancia,-0.12
2023-06-14,25920257813,26041800781,24902152344,25124675781,14265717766,0,-1.0,Pérdida,0.07
2023-06-15,25121673828,25735308594,24797167969,25576394531,15837384409,1,1.0,Ganancia,-3.08
2023-06-16,25575283203,26463173828,25245357422,26327462891,16324646965,1,0.0,Pérdida,1.81
2023-06-17,26328679688,26769394531,26174492188,26510675781,11090276850,1,0.0,Pérdida,2.95
2023-06-18,26510457031,26675925781,26325890625,26336212891,9565695129,0,-1.0,Pérdida,0.69
2023-06-19,26335441406,26984611328,26312832031,26851029297,12826986222,1,1.0,Ganancia,-0.66
2023-06-20,26841664063,28388968750,26668791016,28327488281,22211859147,1,0.0,Pérdida,1.92
2023-06-21,28311310547,30737330078,28283410156,30027296875,33346760979,1,0.0,Pérdida,5.48
2023-06-22,29995935547,30495998047,29679158203,29912281250,20653160491,0,-1.0,Pérdida,5.95
2023-06-23,29896382813,31389539063,29845214844,30695468750,24115570085,1,1.0,Ganancia,-0.33
2023-06-24,30708738281,30804148438,30290146484,30548695313,12147822496,0,-1.0,Pérdida,2.72
2023-06-25,30545150391,31041271484,30327943359,30480261719,12703464114,0,0.0,Pérdida,-0.53
2023-06-26,30480523438,30636029297,29955744141,30271130859,16493186997,0,0.0,Pérdida,-0.21
2023-06-27,30274320313,31006787109,30236650391,30688164063,16428827944,1,1.0,Ganancia,-0.68
2023-06-28,30696560547,30703279297,29921822266,30086246094,14571500779,0,-1.0,Pérdida,1.39
2023-06-29,30086187500,30796250000,30057203125,30445351563,13180860821,1,1.0,Ganancia,-1.99
2023-06-30,30441353516,31256863281,29600275391,30477251953,26387306197,1,0.0,Pérdida,1.18
2023-01-07,30471847656,30641289063,30328865234,30590078125,9086606733,1,0.0,Pérdida,0.1
2023-02-07,30587269531,30766140625,30264019531,30620769531,10533418042,1,0.0,Pérdida,0.38
2023-03-07,30624515625,31375613281,30586513672,31156439453,15271884873,1,0.0,Pérdida,0.12
2023-04-07,31156865234,31325197266,30659355469,30777582031,12810828427,0,-1.0,Pérdida,1.74
2023-05-07,30778724609,30877330078,30225613281,30514166016,12481622280,0,0.0,Pérdida,-1.21
2023-06-07,30507150391,31460052734,29892226563,29909337891,21129219509,0,0.0,Pérdida,-0.88
2023-07-07,29907998047,30434644531,29777285156,30342265625,13384770155,1,1.0,Ganancia,-1.96
2023-08-07,30346921875,30374437500,30080160156,30292541016,7509378699,0,-1.0,Pérdida,1.47
2023-09-07,30291611328,30427589844,30085591797,30171234375,7903327692,0,0.0,Pérdida,-0.18
2023-10-07,30172423828,31026083984,29985394531,30414470703,14828209155,1,1.0,Ganancia,-0.39
2023-11-07,30417632813,30788314453,30358097656,30620951172,12151839152,1,0.0,Pérdida,0.81
2023-12-07,30622246094,30959964844,30228835938,30391646484,14805659717,0,-1.0,Pérdida,0.67
2023-07-13,30387488281,31814515625,30268351563,31476048828,23686079548,1,1.0,Ganancia,-0.77
2023-07-14,31474720703,31582253906,29966386719,30334068359,20917902660,0,-1.0,Pérdida,3.58
2023-07-15,30331783203,30407781250,30263462891,30295806641,8011667756,0,0.0,Pérdida,-3.63
2023-07-16,30297472656,30437560547,30089669922,30249132813,8516564470,0,0.0,Pérdida,-0.11
2023-07-17,30249626953,30336400391,29685783203,30145888672,13240156074,0,0.0,Pérdida,-0.16
2023-07-18,30147070313,30233656250,29556427734,29856562500,13138897269,0,0.0,Pérdida,-0.34
2023-07-19,29862046875,30184181641,29794269531,29913923828,12128602812,1,1.0,Ganancia,-0.95
2023-07-20,29915250000,30195531250,29638095703,29792015625,14655207121,0,-1.0,Pérdida,0.18
2023-07-21,29805111328,30045998047,29733851563,29908744141,10972789818,1,1.0,Ganancia,-0.37
2023-07-22,29908697266,29991615234,29664121094,29771802734,7873300598,0,-1.0,Pérdida,0.35
2023-07-23,29790111328,30330640625,29741527344,30084539063,9220145050,1,1.0,Ganancia,-0.4
2023-07-24,30081662109,30093394531,28934294922,29176916016,15395817395,0,-1.0,Pérdida,0.98
2023-07-25,29178970703,29353160156,29062433594,29227390625,10266772793,1,1.0,Ganancia,-3.0
2023-07-26,29225759766,29675552734,29113912109,29354972656,13497554655,1,0.0,Pérdida,0.16
2023-07-27,29353798828,29560966797,29099351563,29210689453,10770779217,0,-1.0,Pérdida,0.44
2023-07-28,29212164063,29521513672,29125845703,29319246094,11218474952,1,1.0,Ganancia,-0.48
2023-07-29,29319445313,29396843750,29264166016,29356917969,6481775959,1,0.0,Pérdida,0.37
2023-07-30,29357093750,29443169922,29059501953,29275308594,8678454527,0,-1.0,Pérdida,0.13
2023-07-31,29278314453,29489873047,29131578125,29230111328,11656781982,0,0.0,Pérdida,-0.27
2023-01-08,29230873047,29675732422,28657023438,29675732422,18272392391,1,1.0,Ganancia,-0.16
2023-02-08,29704146484,29987998047,28946509766,29151958984,19212655598,0,-1.0,Pérdida,1.62
2023-03-08,29161812500,29375707031,28959488281,29178679688,12780357746,1,1.0,Ganancia,-1.83
2023-04-08,29174382813,29302078125,28885335938,29074091797,12036639988,0,-1.0,Pérdida,0.04
2023-05-08,29075388672,29102464844,28957796875,29042126953,6598366353,0,0.0,Pérdida,-0.34
2023-06-08,29043701172,29160822266,28963833984,29041855469,7269806994,0,0.0,Pérdida,-0.11
2023-07-08,29038513672,29244281250,28724140625,29180578125,13618163710,1,1.0,Ganancia,-0.02
2023-08-08,29180019531,30176796875,29113814453,29765492188,17570561357,1,0.0,Pérdida,0.49
2023-09-08,29766695313,30093435547,29376800781,29561494141,18379521213,0,-1.0,Pérdida,2.01
2023-10-08,29563972656,29688564453,29354447266,29429591797,11865344789,0,0.0,Pérdida,-0.68
2023-11-08,29424902344,29517773438,29253517578,29397714844,10195168197,0,0.0,Pérdida,-0.47
2023-12-08,29399787109,29465113281,29357587891,29415964844,6194358008,1,1.0,Ganancia,-0.09
2023-08-13,29416593750,29441433594,29265806641,29282914063,7329897180,0,-1.0,Pérdida,0.06
2023-08-14,29283263672,29660253906,29124105469,29408443359,14013695304,1,1.0,Ganancia,-0.45
2023-08-15,29408048828,29439121094,29088853516,29170347656,12640195779,0,-1.0,Pérdida,0.43
2023-08-16,29169074219,29221976563,28701779297,28701779297,14949271904,0,0.0,Pérdida,-0.81
2023-08-17,28699802734,28745947266,25409111328,26664550781,31120851211,0,0.0,Pérdida,-1.61
2023-08-18,26636078125,26808195313,25668921875,26049556641,24026236529,0,0.0,Pérdida,-7.19
2023-08-19,26047832031,26249449219,25802408203,26096205078,10631443812,1,1.0,Ganancia,-2.21
